id,playerId,Display Name,First Name,Last Name,Birth Date,Birth Place,National Team,Shirt Num,Position,Position Info
2239,11596.0,Joseph Yobo,Joseph,Yobo,1980-09-06,Nigeria,Nigeria,26.0,D,Centre/Right Central Defender
1464,6078.0,Luke Young,Luke,Young,1979-07-19,England,England,21.0,D,Left/Right Full Back
3654,47197.0,Pablo Zabaleta,Pablo,Zabaleta,1985-01-16,Argentina,Argentina,5.0,D,Right Full Back
3778,98127.0,Amr Zaki,Amr,Zaki,1983-04-01,Egypt,Egypt,30.0,F,Forward
2603,18814.0,Bobby Zamora,Bobby,Zamora,1981-01-16,England,England,25.0,F,Centre Striker
3624,12054.0,Kamil Zayatte,Kamil,Zayatte,1985-03-07,Guinea,Guinea,18.0,D,Centre Central Defender
2056,5471.0,Boudewijn Zenden,Boudewijn,Zenden,1976-08-15,Netherlands,Netherlands,7.0,M,Left/Centre Central Midfielder
3860,25849.0,Yuri Zhirkov,Yuri,Zhirkov,1983-08-20,Russia,Russia,18.0,M,Left Winger
3662,277928.0,Ron-Robert Zieler,Ron-Robert,Zieler,1989-02-12,Germany,Germany,16.0,G,Goalkeeper
3991,115049.0,Ronald Zubar,Ronald,Zubar,1985-09-20,France,France,23.0,D,Centre Central Defender
3611,4939.0,Pascal Zuberbühler,Pascal,Zuberbühler,1971-01-08,Switzerland,Switzerland,19.0,G,Goalkeeper
3577,96290.0,Aaron Doran,Aaron,Doran Cogan,1991-05-13,Ireland,Ireland,,F,Forward
3967,40982.0,Ahmed Abdullah,Ahmed,Abdullah,1991-11-12,Saudi Arabia,Saudi Arabia,,M,Midfielder
2840,24339.0,Abou Diaby,Vassiriki,Abou Diaby,1986-05-11,France,France,5.0,M,Centre Central Midfielder
3952,12679.0,Adam Tull,Adam,Reed,1991-05-08,Philippines,Philippines,37.0,M,Central Midfielder
3024,4046.0,Dariusz Adamczuk,Dariusz,Adamczuk,1969-10-21,Poland,Poland,,D,Defender
2845,52642.0,Emmanuel Adebayor,Emmanuel,Adebayor,1984-02-26,Togo,Togo,10.0,F,Centre Striker
3607,300558.0,Kieran Agard,Kieran,Agard,1989-10-10,England,England,25.0,F,Centre Striker
2622,39503.0,Gabriel Agbonlahor,Gabriel,Agbonlahor,1986-10-13,England,England,,F,Left/Centre Striker
2916,119508.0,Daniel Agger,Daniel,Agger,1984-12-12,Denmark,Denmark,22.0,D,Defender
3862,5343.0,Nikki Ahamed,Nikki,Ahamed,1991-04-18,Sri Lanka,Sri Lanka,47.0,M,Centre/Right Defensive Midfielder
3878,131827.0,Hope Akpan,Hope,Akpan,1991-08-14,England,Nigeria,21.0,M,Centre Central Midfielder
3564,13981.0,Marc Albrighton,Marc,Albrighton,1989-11-18,England,England,11.0,M,Left/Right Winger
2655,114973.0,Alex,Alex Rodrigo,Dias da Costa,1982-06-17,Brazil,Brazil,33.0,D,Centre Central Defender
3913,15025.0,Alex Nimely,Alex,Tchuimeni-Nimely,1991-05-11,Liberia,England,26.0,F,Centre Striker
3842,177369.0,Graham Alexander,Graham,Alexander,1971-10-10,Scotland,Scotland,22.0,D,Defender
3826,176995.0,Zac Aley,Zac,Aley,1991-08-17,England,England,,F,Forward
2871,166127.0,Ali Al Habsi,Ali Abdullah,Harib Al Habsi,1981-12-30,Oman,Oman,,G,Goalkeeper
2607,12484.0,Manuel Almunia,Manuel,Almunia,1977-05-19,Spain,Spain,1.0,G,Goalkeeper
2972,39264.0,Ben Alnwick,Ben,Alnwick,1987-01-01,England,England,1.0,G,Goalkeeper
3897,120463.0,Jozy Altidore,Jozy,Altidore,1989-11-06,United States,United States,17.0,F,Centre Striker
3976,137626.0,Antonio Amaya,Antonio,Amaya,1983-05-31,Spain,Spain,,D,Defender
2547,29889.0,Amdy Faye,Amdy,Faye,1977-03-12,Senegal,Senegal,,M,Midfielder
3416,161227.0,David Amoo,David,Amoo,1991-04-13,England,England,19.0,M,Right Winger
3663,281245.0,Ben Amos,Ben,Amos,1990-04-10,England,England,12.0,G,Goalkeeper
3848,95185.0,Chris Anderson,Chris,Anderson,1990-10-02,England,England,37.0,M,Centre Central Midfielder
2584,14849.0,Keith Andrews,Keith,Andrews,1980-09-13,Ireland,Ireland,21.0,M,Central Midfielder
1135,6786.0,Nicolas Anelka,Nicolas,Anelka,1979-03-14,France,France,39.0,F,Centre Striker
2905,38829.0,Victor Anichebe,Victor,Anichebe,1988-04-23,Nigeria,Nigeria,28.0,F,Centre Striker
1771,12053.0,Anthony Gardner,Anthony,Gardner,1980-09-19,England,England,4.0,D,Centre Central Defender
3904,115717.0,Alberto Aquilani,Alberto,Aquilani,1984-07-07,Italy,Italy,25.0,M,Centre Central Midfielder
3511,27384.0,Troy Archibald-Henville,Troy,Archibald-Henville,1988-11-04,England,England,5.0,D,Centre Central Defender
3944,120051.0,Diego Arismendi,Diego,Arismendi,1988-01-25,Uruguay,Uruguay,8.0,M,Centre Defensive Midfielder
3879,5362.0,Cody Arnoux,Cody,Arnoux,1988-04-13,United States,,,F,Centre Striker
3550,126994.0,Andrey Arshavin,Andrey,Arshavin,1981-05-29,Russia,Russia,10.0,M,Left/Centre/Right Attacking Midfielder
2704,5905.0,Mikel Arteta,Mikel,Arteta,1982-03-26,Spain,Spain,8.0,M,Left/Centre/Right Central Midfielder
3629,28564.0,Ian Ashbee,Ian,Ashbee,1976-09-06,England,England,4.0,M,Midfielder
1999,14965.0,Jamie Ashdown,Jamie,Ashdown,1980-11-30,England,England,18.0,G,Goalkeeper
2778,4038.0,Dean Ashton,Dean,Ashton,1983-01-24,England,England,9.0,F,Centre Striker
3239,24719.0,Benoit Assou-Ekotto,Benoit,Assou-Ekotto,1984-03-24,France,Cameroon,32.0,D,Left Wing Back
3632,12148.0,Will Atkinson,Will,Atkinson,1988-10-14,England,England,20.0,M,Centre Central Midfielder
3901,255650.0,Daniel Ayala,Daniel,Ayala,1990-11-07,Spain,Spain,5.0,D,Centre Central Defender
