id,playerId,Display Name,First Name,Last Name,Birth Date,Birth Place,National Team,Shirt Num,Position,Position Info
2116,141689.0,Juan Sebastián Verón,Juan Sebastián,Verón,1975-03-09,Argentina,Argentina,11.0,M,Centre Central Midfielder
2903,173740.0,Bjarni Vidarsson,Bjarni,Vidarsson,1988-03-05,Iceland,Iceland,26.0,M,Midfielder
2935,17798.0,Nemanja Vidic,Nemanja,Vidic,1981-10-21,Yugoslavia,Serbia,15.0,D,Centre Central Defender
1909,4712.0,Mark Viduka,Mark,Viduka,1975-10-09,Australia,Australia,36.0,F,Forward
1830,125080.0,Moritz Volz,Moritz,Volz,1983-01-21,Germany,Germany,2.0,D,Left/Right Full Back
2839,277556.0,Theo Walcott,Theo,Walcott,1989-03-16,England,England,32.0,F,Right Winger
544,3823.0,Ian Walker,Ian,Walker,1971-10-31,England,England,12.0,G,Goalkeeper
2269,261317.0,Simon Walton,Simon,Walton,1987-09-13,England,England,4.0,M,Midfielder
912,16179.0,Tony Warner,Tony,Warner,1974-05-11,England,Trinidad & Tobago,34.0,G,Goalkeeper
2279,93980.0,Stephen Warnock,Stephen,Warnock,1981-12-12,England,England,15.0,D,Left Full Back
3031,4057.0,Joey Waterhouse,Joey,Waterhouse,1988-10-10,England,England,36.0,D,Defender
3117,176672.0,Adam Watts,Adam,Watts,1988-03-04,England,England,,D,Defender
1725,20001.0,Danny Webber,Danny,Webber,1981-12-28,England,England,,F,Forward
3284,10576.0,Andy Webster,Andy,Webster,1982-04-23,Scotland,Scotland,4.0,D,Centre Central Defender
3220,294045.0,Sam Wedgbury,Sam,Wedgbury,1989-02-26,England,England,,M,Central Midfielder
1558,126098.0,David Weir,David,Weir,1970-05-10,Scotland,Scotland,3.0,D,Centre Central Defender
2221,261176.0,Myles Weston,Myles,Weston,1988-03-12,Antigua & Barbuda,Antigua & Barbuda,11.0,M,Midfielder
2749,161184.0,David Wheater,David,Wheater,1987-02-14,England,England,31.0,D,Centre Central Defender
