id,playerId,Display Name,First Name,Last Name,Birth Date,Birth Place,National Team,Shirt Num,Position,Position Info
4007,284068.0,Sam Vokes,Sam,Vokes,1989-10-21,Wales,Wales,9.0,F,Centre Striker
15013,275388.0,Jake Vokins,Jake,Vokins,2000-03-17,England,England,,D,Defender
4398,166315.0,Michel Vorm,Michel,Vorm,1983-10-20,Netherlands,Netherlands,13.0,G,Goalkeeper
22040,278039.0,Mario Vrancic,Mario,Vrancic,1989-05-23,Croatia,Bosnia & Herzegovina,8.0,M,Centre Central Midfielder
4851,135169.0,Matej Vydra,Matej,Vydra,1992-05-01,Czech Republic,Czech Republic,27.0,F,Centre Striker
2839,277556.0,Theo Walcott,Theo,Walcott,1989-03-16,England,England,32.0,F,Right Winger
3955,50015.0,Kyle Walker,Kyle,Walker,1990-05-28,England,England,2.0,D,Right Full Back
13815,187645.0,Kyle Walker-Peters,Kyle,Walker-Peters,1997-04-13,England,England,2.0,D,Right Full Back
2047,136908.0,Jonathan Walters,Jonathan,Walters,1983-09-20,Ireland,Ireland,39.0,F,Centre Striker
8159,301231.0,Christian Walton,Christian,Walton,1995-11-09,England,England,28.0,G,Goalkeeper
14164,159994.0,Aaron Wan-Bissaka,Aaron,Wan-Bissaka,1997-11-26,England,England,29.0,D,Right Full Back
4816,30554.0,Victor Wanyama,Victor,Wanyama,1991-06-25,Kenya,Kenya,12.0,M,Centre Defensive Midfielder
3999,281237.0,Stephen Ward,Stephen,Ward,1985-08-20,Ireland,Ireland,3.0,D,Left Full Back
4617,6447.0,James Ward-Prowse,James,Ward-Prowse,1994-11-01,England,England,8.0,M,Centre Central Midfielder
9363,314473.0,Conor Washington,Conor,Washington,1992-05-18,Northern Ireland,Northern Ireland,14.0,F,Forward
21702,313793.0,Elliot Watt,Elliot,Watt,2000-03-11,England,Scotland,,M,Centre Central Midfielder
19967,286431.0,Kelland Watts,Kelland,Watts,1999-11-03,England,England,2.0,D,Centre Central Defender
9426,160892.0,Adam Webster,Adam,Webster,1995-01-04,England,England,4.0,D,Centre Central Defender
3452,259569.0,Danny Welbeck,Danny,Welbeck,1990-11-26,England,England,18.0,F,Centre Striker
8889,180235.0,Nahki Wells,Nahki,Wells,1990-06-01,Bermuda,Bermuda,21.0,F,Centre Striker
15580,289894.0,Wesley Moraes,Wesley,Moraes Ferreira da Silva,1996-11-26,Brazil,Brazil,7.0,F,Centre Striker
4489,42970.0,Ashley Westwood,Ashley,Westwood,1990-04-01,England,England,18.0,M,Centre Central Midfielder
2299,289829.0,Glenn Whelan,Glenn,Whelan,1984-01-13,Ireland,Ireland,26.0,M,Centre Defensive Midfielder
14548,284417.0,Ben White,Ben,White,1997-10-08,England,England,4.0,D,Centre/Right Central Defender
15111,90970.0,Alfie Whiteman,Alfie,Whiteman,1998-10-02,England,England,,G,Goalkeeper
4396,301494.0,Connor Wickham,Connor,Wickham,1993-03-31,England,England,19.0,F,Centre Striker
7114,279430.0,Georginio Wijnaldum,Georginio,Wijnaldum,1990-11-11,Netherlands,Netherlands,18.0,M,Centre Attacking Midfielder
10798,305297.0,Yanic-Sonny Wildschut,Yanic-Sonny,Wildschut,1991-11-01,Netherlands,Suriname,30.0,F,Forward
7105,289637.0,Jetro Willems,Jetro,Willems,1994-03-30,Netherlands,Netherlands,15.0,D,Left Full Back
4767,287510.0,Jonathan Williams,Jonathan,Williams,1993-10-09,Wales,Wales,20.0,M,Left/Centre/Right Attacking Midfielder
4748,188215.0,Willian,Willian,Borges da Silva,1988-08-09,Brazil,Brazil,12.0,F,Left/Centre/Right Winger
14446,287383.0,Joseph Willock,Joseph,Willock,1999-08-20,England,England,28.0,M,Centre Attacking Midfielder
20929,277100.0,Ben Wilmot,Ben,Wilmot,1999-11-04,England,England,16.0,D,Centre Central Defender
3547,267645.0,Jack Wilshere,Jack,Wilshere,1992-01-01,England,England,11.0,M,Centre Central Midfielder
8454,219427.0,Callum Wilson,Callum,Wilson,1992-02-27,England,England,9.0,F,Centre Striker
7488,90987.0,Harry Winks,Harry,Winks,1996-02-02,England,England,8.0,M,Centre Central Midfielder
23659,258003.0,Ben Winterbottom,Ben,Winterbottom,2001-07-16,England,England,63.0,G,Goalkeeper
23721,166329.0,Henry Wise,Henry,Wise,2000-01-01,England,England,46.0,M,Midfielder
3756,300570.0,Chris Wood,Chris,Wood,1991-12-07,New Zealand,New Zealand,20.0,F,Centre Striker
14758,315652.0,Ben Woodburn,Ben,Woodburn,1999-10-15,Wales,Wales,,M,Left/Centre/Right Winger
10479,313184.0,Freddie Woodman,Freddie,Woodman,1997-03-04,England,England,,G,Goalkeeper
14149,269125.0,Sam Woods,Sam,Woods,1998-09-11,England,England,25.0,D,Defender
21957,268619.0,Callum Wright,Callum,Wright,2000-05-02,England,England,16.0,M,Centre Central Midfielder
24151,288988.0,Xande Silva,Alexandre Nascimento,Costa Silva,1997-03-16,Portugal,Portugal,19.0,F,Right Winger
12136,26145.0,Granit Xhaka,Granit,Xhaka,1992-09-27,Switzerland,Switzerland,34.0,M,Centre Central Midfielder
66506,305627.0,Romaric Yapi,Romaric,Yapi,2000-07-13,France,France,27.0,D,Defender
6389,265104.0,Andrii Yarmolenko,Andrii,Yarmolenko,1989-10-23,Russia,Ukraine,,F,Winger
10522,312091.0,DeAndre Yedlin,DeAndre,Yedlin,1993-07-09,United States,United States,2.0,D,Right Full Back
4605,313297.0,Maya Yoshida,Maya,Yoshida,1988-08-24,Japan,Japan,22.0,D,Centre Central Defender
3062,94798.0,Ashley Young,Ashley,Young,1985-07-09,England,England,18.0,D,Left/Right Wing Back
3654,47197.0,Pablo Zabaleta,Pablo,Zabaleta,1985-01-16,Argentina,Argentina,5.0,D,Right Full Back
4539,13935.0,Wilfried Zaha,Wilfried,Zaha,1992-11-10,Cote D’Ivoire,Cote D’Ivoire,11.0,F,Left/Centre/Right Winger
