id,playerId,Display Name,First Name,Last Name,Birth Date,Birth Place,National Team,Shirt Num,Position,Position Info
562,41975.0,Andy Turner,Andy,Turner,1975-03-23,England,Northern Ireland,,M,Midfielder
552,2025.0,David Tuttle,David,Tuttle,1972-06-02,England,England,,D,Defender
181,4432.0,David Unsworth,David,Unsworth,1973-10-16,England,England,25.0,D,Defender
572,552.0,Pat van der Hauwe,Pat,van der Hauwe,1960-12-16,Belgium,Wales,,M,Midfielder
634,625.0,Imre Varadi,Imre,Varadi,1959-07-08,England,England,,F,Forward
651,649.0,Ken Veysey,Ken,Veysey,1967-06-08,England,England,,G,Goalkeeper
287,42011.0,Michel Vonk,Michel,Vonk,1968-10-28,Netherlands,Netherlands,,D,Defender
506,128587.0,Chris Waddle,Chris,Waddle,1960-12-14,England,England,10.0,M,Centre Central Midfielder
544,3823.0,Ian Walker,Ian,Walker,1971-10-31,England,England,12.0,G,Goalkeeper
236,42034.0,Ray Wallace,Ray,Wallace,1969-10-02,England,England,,D,Defender
309,4042.0,Gary Walsh,Gary,Walsh,1968-03-21,England,England,,G,Goalkeeper
266,42046.0,Mark Walters,Mark,Walters,1964-02-06,England,England,,M,Midfielder
470,451.0,David Walton,David,Walton,1973-04-10,England,England,,D,Defender
184,42129.0,Mark Ward,Mark,Ward,1962-10-10,England,England,,D,Defender
501,2605.0,Paul Warhurst,Paul,Warhurst,1969-09-26,England,England,,D,Defender
204,148638.0,John Wark,John,Wark,1957-08-04,Scotland,Scotland,5.0,D,Defender
190,183.0,Robert Warzycha,Robert,Warzycha,1963-08-20,Poland,Poland,,M,Midfielder
174,167.0,Dave Watson,Dave,Watson,1961-11-20,England,England,,D,Defender
169,163.0,Grant Watts,Grant,Watts,1973-11-05,England,England,,F,Forward
409,41859.0,Neil Webb,Neil,Webb,1963-07-30,England,England,,M,Midfielder
139,133.0,Roy Wegerle,Roy,Wegerle,1964-03-19,South Africa,United States,,F,Forward
228,2071.0,David Wetherall,David,Wetherall,1971-03-14,England,England,5.0,D,Defender
208,1227.0,Phil Whelan,Phil,Whelan,1972-08-07,England,England,,D,Defender
295,42015.0,David White,David,White,1967-10-30,England,England,,M,Midfielder
484,466.0,Dane Whitehouse,Dane,Whitehouse,1970-10-14,England,England,,M,Midfielder
214,206.0,Steve Whitton,Steve,Whitton,1960-12-04,England,England,,M,Midfielder
312,300.0,Neil Whitworth,Neil,Whitworth,1972-04-12,England,England,,D,Defender
630,1317.0,Chris Whyte,Chris,Whyte,1961-09-02,England,England,,D,Defender
535,28730.0,Tommy Widdrington,Tommy,Widdrington,1971-10-01,England,England,13.0,M,Midfielder
