id,playerId,Display Name,First Name,Last Name,Birth Date,Birth Place,National Team,Shirt Num,Position,Position Info
1353,47414.0,John Terry,John,Terry,1980-12-07,England,England,26.0,D,Centre Central Defender
2008,30902.0,Jerome Thomas,Jerome,Thomas,1983-03-23,England,England,14.0,M,Left/Right Winger
4334,39265.0,Tom Thorpe,Tom,Thorpe,1993-01-13,England,England,32.0,D,Defender
4798,159370.0,Tiago Ilori,Tiago,Abiola Delfim Almeida Ilori,1993-02-26,England,Portugal,14.0,D,Centre Central Defender
4652,50090.0,Dwight Tiendalli,Dwight,Tiendalli,1985-10-21,Netherlands,Netherlands,3.0,D,Left/Right Full Back
10509,189256.0,Tom Beadling,Thomas,Beadling,1996-01-16,Australia,Australia,16.0,M,Centre Defensive Midfielder
3517,51519.0,James Tomkins,James,Tomkins,1989-03-29,England,England,5.0,D,Defender
4722,17426.0,Aleksandar Tonev,Aleksandar,Tonev,1990-02-03,Bulgaria,Bulgaria,27.0,M,Midfielder
3420,31365.0,Fernando Torres,Fernando,Torres,1984-03-20,Spain,Spain,9.0,F,Centre Striker
4148,138364.0,Yaya Touré,Yaya,Touré,1983-05-13,Cote D’Ivoire,Cote D’Ivoire,42.0,M,Central Midfielder
4864,133877.0,Conor Townsend,Conor,Townsend,1993-03-04,England,England,3.0,D,Left Full Back
10394,255643.0,Bertrand Traoré,Bertrand,Traoré,1995-09-06,Burkina Faso,Burkina Faso,15.0,F,Centre Striker
4401,32017.0,Gerhard Tremmel,Gerhard,Tremmel,1978-11-16,Germany,Germany,25.0,G,Goalkeeper
3905,300029.0,Kieran Trippier,Kieran,Trippier,1990-09-19,England,England,15.0,D,Right Full Back
4687,139328.0,Blair Turgott,Blair,Turgott,1994-05-22,England,England,11.0,M,Centre/Right Attacking Midfielder
8174,168961.0,Leonardo Ulloa,Leonardo,Ulloa,1986-07-26,Argentina,Argentina,9.0,F,Centre Striker
10435,39274.0,Fredrik Ulvestad,Fredrik,Ulvestad,1992-06-17,Norway,Norway,17.0,M,Midfielder
1131,19664.0,Matt Upson,Matt,Upson,1979-04-18,England,England,4.0,D,Centre Central Defender
4951,30648.0,Víctor Valdés,Víctor,Valdés,1982-01-14,Spain,Spain,26.0,G,Goalkeeper
3285,5421.0,Antonio Valencia,Antonio,Valencia,1985-08-04,Ecuador,Ecuador,25.0,D,Right Full Back
3362,283846.0,Patrick van Aanholt,Patrick,van Aanholt,1990-08-29,Netherlands,Netherlands,6.0,D,Left Full Back
4747,277149.0,Marco van Ginkel,Marco,van Ginkel,1992-12-01,Netherlands,Netherlands,8.0,M,Central Midfielder
2616,93894.0,Robin van Persie,Robin,van Persie,1983-08-06,Netherlands,Netherlands,32.0,F,Centre Striker
8979,11259.0,Jamie Vardy,Jamie,Vardy,1987-01-11,England,England,9.0,F,Centre Striker
4809,163350.0,Guillermo Varela,Guillermo,Varela,1993-03-24,Uruguay,Uruguay,2.0,D,Right Full Back
5696,49206.0,Eduardo Vargas,Eduardo,Vargas,1989-11-20,Chile,Chile,9.0,F,Left/Centre/Right Second Striker
7486,123185.0,Milos Veljkovic,Milos,Veljkovic,1995-09-26,Switzerland,Serbia,13.0,D,Centre Central Defender
9793,132969.0,Santiago Vergini,Santiago,Vergini,1988-08-03,Argentina,Argentina,27.0,D,Centre Central Defender
4332,186341.0,Marnick Vermijl,Marnick,Vermijl,1992-01-13,Belgium,Belgium,2.0,D,Right Full Back
4666,188573.0,Jan Vertonghen,Jan,Vertonghen,1987-04-24,Belgium,Belgium,5.0,D,Centre Full Back
4486,23780.0,Ron Vlaar,Ron,Vlaar,1985-02-16,Netherlands,Netherlands,4.0,D,Centre Central Defender
4007,284068.0,Sam Vokes,Sam,Vokes,1989-10-21,Wales,Wales,9.0,F,Centre Striker
4398,166315.0,Michel Vorm,Michel,Vorm,1983-10-20,Netherlands,Netherlands,13.0,G,Goalkeeper
3684,262935.0,Haris Vuckic,Haris,Vuckic,1992-08-21,Slovenia,Slovenia,9.0,F,Centre Striker
2839,277556.0,Theo Walcott,Theo,Walcott,1989-03-16,England,England,32.0,F,Right Winger
3955,50015.0,Kyle Walker,Kyle,Walker,1990-05-28,England,England,2.0,D,Right Full Back
3498,138603.0,Ross Wallace,Ross,Wallace,1985-05-23,Scotland,Scotland,23.0,M,Left/Centre/Right Attacking Midfielder
5176,125205.0,Wallace Oliveira,Wallace,Oliveira dos Santos,1994-05-01,Brazil,Brazil,2.0,D,Right Full Back
2047,136908.0,Jonathan Walters,Jonathan,Walters,1983-09-20,Ireland,Ireland,39.0,F,Centre Striker
4816,30554.0,Victor Wanyama,Victor,Wanyama,1991-06-25,Kenya,Kenya,12.0,M,Centre Defensive Midfielder
3999,281237.0,Stephen Ward,Stephen,Ward,1985-08-20,Ireland,Ireland,3.0,D,Left Full Back
4617,6447.0,James Ward-Prowse,James,Ward-Prowse,1994-11-01,England,England,8.0,M,Centre Central Midfielder
8970,35144.0,Marcin Wasilewski,Marcin,Wasilewski,1980-06-09,Poland,Poland,27.0,D,Defender
10336,263017.0,Duncan Watmore,Duncan,Watmore,1994-03-08,England,England,18.0,F,Left/Centre/Right Striker
10457,21307.0,Rory Watson,Rory,Watson,1996-02-05,England,England,1.0,G,Goalkeeper
3803,130682.0,Andreas Weimann,Andreas,Weimann,1991-08-05,Austria,Austria,14.0,F,Left/Centre/Right Second Striker
3452,259569.0,Danny Welbeck,Danny,Welbeck,1990-11-26,England,England,18.0,F,Centre Striker
4038,312072.0,Wellington Silva,Wellington,Alves da Silva,1993-01-06,Brazil,Brazil,11.0,M,Midfielder
4489,42970.0,Ashley Westwood,Ashley,Westwood,1990-04-01,England,England,18.0,M,Centre Central Midfielder
2299,289829.0,Glenn Whelan,Glenn,Whelan,1984-01-13,Ireland,Ireland,26.0,M,Centre Defensive Midfielder
9983,294712.0,Danny Whitehead,Danny,Whitehead,1993-10-23,England,England,29.0,M,Centre Central Midfielder
4396,301494.0,Connor Wickham,Connor,Wickham,1993-03-31,England,England,19.0,F,Centre Striker
3702,23719.0,Andy Wilkinson,Andy,Wilkinson,1984-08-06,England,England,,D,Right Full Back
4767,287510.0,Jonathan Williams,Jonathan,Williams,1993-10-09,Wales,Wales,20.0,M,Left/Centre/Right Attacking Midfielder
4024,139237.0,Mike Williamson,Mike,Williamson,1983-11-08,England,England,6.0,D,Central Defender
4748,188215.0,Willian,Willian,Borges da Silva,1988-08-09,Brazil,Brazil,12.0,F,Left/Centre/Right Winger
3547,267645.0,Jack Wilshere,Jack,Wilshere,1992-01-01,England,England,11.0,M,Centre Central Midfielder
5562,281181.0,James Wilson,James,Wilson,1995-12-01,England,England,9.0,F,Centre Striker
3527,143268.0,Wilson Palacios,Wilson,Palacios,1984-07-29,Honduras,Honduras,8.0,M,Centre Defensive Midfielder
7488,90987.0,Harry Winks,Harry,Winks,1996-02-02,England,England,8.0,M,Centre Central Midfielder
4130,304719.0,Andre Wisdom,Andre,Wisdom,1993-05-09,England,England,,D,Defender
