id,playerId,Display Name,First Name,Last Name,Birth Date,Birth Place,National Team,Shirt Num,Position,Position Info
5140,92622.0,Virgil van Dijk,Virgil,van Dijk,1991-07-08,Netherlands,Netherlands,4.0,D,Centre Central Defender
4747,277149.0,Marco van Ginkel,Marco,van Ginkel,1992-12-01,Netherlands,Netherlands,8.0,M,Central Midfielder
4811,50159.0,Ricky van Wolfswinkel,Ricky,van Wolfswinkel,1989-01-27,Netherlands,Netherlands,9.0,F,Centre Striker
8979,11259.0,Jamie Vardy,Jamie,Vardy,1987-01-11,England,England,9.0,F,Centre Striker
4809,163350.0,Guillermo Varela,Guillermo,Varela,1993-03-24,Uruguay,Uruguay,2.0,D,Right Full Back
13128,256924.0,Jordan Veretout,Jordan,Veretout,1993-03-01,France,France,17.0,M,Centre Central Midfielder
9793,132969.0,Santiago Vergini,Santiago,Vergini,1988-08-03,Argentina,Argentina,27.0,D,Centre Central Defender
4666,188573.0,Jan Vertonghen,Jan,Vertonghen,1987-04-24,Belgium,Belgium,5.0,D,Centre Full Back
11590,261710.0,Josh Vickers,Josh,Vickers,1995-12-01,England,England,31.0,G,Goalkeeper
11323,34299.0,Víctor Ibarbo,Segundo Víctor,Ibarbo,1990-05-19,Colombia,Colombia,8.0,F,Left/Right Second Striker
4398,166315.0,Michel Vorm,Michel,Vorm,1983-10-20,Netherlands,Netherlands,13.0,G,Goalkeeper
4851,135169.0,Matej Vydra,Matej,Vydra,1992-05-01,Czech Republic,Czech Republic,27.0,F,Centre Striker
9970,25556.0,Josh Wakefield,Josh,Wakefield,1993-11-06,England,England,25.0,M,Midfielder
2839,277556.0,Theo Walcott,Theo,Walcott,1989-03-16,England,England,32.0,F,Right Winger
3955,50015.0,Kyle Walker,Kyle,Walker,1990-05-28,England,England,2.0,D,Right Full Back
13815,187645.0,Kyle Walker-Peters,Kyle,Walker-Peters,1997-04-13,England,England,2.0,D,Right Full Back
2047,136908.0,Jonathan Walters,Jonathan,Walters,1983-09-20,Ireland,Ireland,39.0,F,Centre Striker
4816,30554.0,Victor Wanyama,Victor,Wanyama,1991-06-25,Kenya,Kenya,12.0,M,Centre Defensive Midfielder
2151,166681.0,Elliott Ward,Elliott,Ward,1985-01-19,England,England,34.0,D,Centre Central Defender
