id,playerId,Display Name,First Name,Last Name,Birth Date,Birth Place,National Team,Shirt Num,Position,Position Info
1531,11081.0,Rhys Evans,Rhys,Evans,1982-01-27,England,England,1.0,G,Goalkeeper
1587,1942.0,Hamilton Ricard,Hamilton,Ricard,1974-01-12,Colombia,Colombia,,F,Forward
1748,2767.0,Dean Richards,Dean,Richards,1974-06-09,England,England,,D,Defender
1982,40578.0,Kieran Richardson,Kieran,Richardson,1984-10-21,England,England,15.0,D,Full Back
1695,176253.0,Chris Riggott,Chris,Riggott,1980-09-01,England,England,,D,Defender
79,1991.0,Stuart Ripley,Stuart,Ripley,1967-11-20,England,England,,M,Midfielder
1928,2439.0,Paul Ritchie,Paul,Ritchie,1975-08-21,Scotland,Scotland,,D,Defender
1068,97710.0,Ben Roberts,Ben,Roberts,1975-06-22,England,England,22.0,G,Goalkeeper
1409,1673.0,David Robertson,David,Robertson,1968-10-17,Scotland,Scotland,,M,Midfielder
1522,1858.0,John Robinson,John,Robinson,1971-08-29,Wales,Wales,,M,Midfielder
1716,27262.0,Lee Roche,Lee,Roche,1980-10-28,England,England,,D,Defender
704,2494.0,Uwe Rösler,Uwe,Rösler,1968-11-15,Germany,Germany,,F,Forward
1691,2105.0,Cedric Roussel,Cedric,Roussel,1978-01-06,Belgium,Belgium,,F,Forward
684,2874.0,Gary Rowett,Gary,Rowett,1974-03-06,England,England,,D,Defender
1762,2205.0,Eric Roy,Eric,Roy,1967-09-26,France,France,,M,Midfielder
1513,219619.0,Simon Royce,Simon,Royce,1971-09-09,England,England,48.0,G,Goalkeeper
1517,1846.0,Richard Rufus,Richard,Rufus,1975-01-12,England,England,,D,Defender
1946,134432.0,Sam Russell,Sam,Russell,1982-10-04,England,England,23.0,G,Goalkeeper
159,2325.0,John Salako,John,Salako,1969-02-11,Nigeria,England,,M,Midfielder
1505,26835.0,Jlloyd Samuel,Jlloyd,Samuel,1981-03-29,Trinidad & Tobago,Trinidad & Tobago,21.0,D,Defender
60,2081.0,Dean Saunders,Dean,Saunders,1964-06-21,Wales,Wales,,F,Forward
706,54999.0,Robbie Savage,Robbie,Savage,1974-10-18,Wales,Wales,8.0,M,Midfielder
586,2537.0,John Scales,John,Scales,1966-07-04,England,England,,D,Defender
1980,3325.0,Sebastien Schemmel,Sebastien,Schemmel,1975-06-02,France,France,,D,Defender
1545,1883.0,Stefan Schnoor,Stefan,Schnoor,1971-04-18,Germany,Germany,,D,Defender
336,324.0,Paul Scholes,Paul,Scholes,1974-11-16,England,England,22.0,M,Centre Central Midfielder
1218,13977.0,Mark Schwarzer,Mark,Schwarzer,1972-10-06,Australia,Australia,32.0,G,Goalkeeper
884,98169.0,James Scowcroft,James,Scowcroft,1975-11-15,England,England,,F,Forward
310,1062.0,Les Sealey,Les,Sealey,1957-09-29,England,England,,G,Goalkeeper
1,119183.0,David Seaman,David,Seaman,1963-09-19,England,England,,G,Goalkeeper
1833,13631.0,Sebastian Svärd,Sebastian,Cann-Svärd,1983-01-15,Denmark,Denmark,15.0,M,Midfielder
582,1999.0,Hans Segers,Hans,Segers,1961-10-30,Netherlands,Netherlands,,G,Goalkeeper
1592,1948.0,Carl Serrant,Carl,Serrant,1975-09-12,England,England,,D,Defender
328,2074.0,Lee Sharpe,Lee,Sharpe,1971-05-27,England,England,,M,Midfielder
1934,115063.0,Shaun Wright-Phillips,Shaun,Wright-Phillips,1981-10-25,England,England,98.0,M,Left/Right Winger
154,1168.0,Richard Shaw,Richard,Shaw,1968-09-11,England,England,,D,Defender
89,1440.0,Alan Shearer,Alan,Shearer,1970-08-13,England,England,9.0,F,Forward
576,119197.0,Teddy Sheringham,Teddy,Sheringham,1966-04-02,England,England,,F,Centre Second Striker
78,3336.0,Tim Sherwood,Tim,Sherwood,1969-02-06,England,England,,M,Midfielder
1988,2533.0,Greg Shields,Greg,Shields,1976-08-21,Scotland,Scotland,,D,Defender
1849,6082.0,Danny Shittu,Danny,Shittu,1980-09-02,Nigeria,Nigeria,28.0,D,Centre Central Defender
1962,43711.0,Shola Ameobi,Foluwashola,Ameobi,1981-10-12,Nigeria,Nigeria,9.0,F,Striker
1931,15232.0,Chris Shuker,Chris,Shuker,1982-05-09,England,England,23.0,M,Midfielder
1719,126227.0,Mikaël Silvestre,Mikaël,Silvestre,1977-08-09,France,France,16.0,D,Left/Centre Central Defender
1554,28761.0,Steve Simonsen,Steve,Simonsen,1979-04-03,England,England,1.0,G,Goalkeeper
103,29322.0,Frank Sinclair,Frank,Sinclair,1971-12-03,Jamaica,Jamaica,15.0,D,Defender
1908,2402.0,Harpal Singh,Harpal,Singh,1981-09-15,England,England,32.0,M,Midfielder
1803,2431.0,Daniel Sjölund,Daniel,Sjölund,1983-04-22,Finland,Finland,,F,Forward
1711,100426.0,Vladimir Smicer,Vladimir,Smicer,1973-05-24,Czech Republic,Czech Republic,11.0,M,Midfielder
1412,14937.0,Alan Smith,Alan,Smith,1980-10-28,England,England,17.0,M,Central Midfielder
1597,27645.0,Nolberto Solano,Nolberto,Solano,1974-12-12,Peru,Peru,24.0,M,Midfielder
1217,1425.0,Ole Gunnar Solskjaer,Ole Gunnar,Solskjaer,1973-02-26,Norway,Norway,20.0,F,Forward
1360,182907.0,Trond Egil Soltvedt,Trond Egil,Soltvedt,1967-02-15,Norway,Norway,32.0,M,Midfielder
1981,114368.0,Ragnvald Soma,Ragnvald,Soma,1979-11-10,Norway,Norway,31.0,D,Centre Central Defender
1570,2516.0,Rigobert Song,Rigobert,Song,1976-07-01,Cameroon,Cameroon,,D,Defender
172,2065.0,Neville Southall,Neville,Southall,1958-09-16,Wales,Wales,,G,Goalkeeper
153,2732.0,Gareth Southgate,Gareth,Southgate,1970-09-03,England,England,6.0,D,Defender
239,30153.0,Gary Speed,Gary,Speed,1969-09-08,Wales,Wales,15.0,M,Midfielder
1828,42275.0,Graham Stack,Graham,Stack,1981-09-26,Ireland,Ireland,1.0,G,Goalkeeper
1580,119233.0,Jaap Stam,Jaap,Stam,1972-07-17,Netherlands,Netherlands,5.0,D,Defender
359,345.0,Phil Stamp,Phil,Stamp,1975-12-12,England,England,,M,Midfielder
1862,2336.0,Mario Stanic,Mario,Stanic,1972-04-10,Croatia,Croatia,,M,Midfielder
41,39.0,Steve Staunton,Steve,Staunton,1969-01-19,Ireland,Ireland,,D,Defender
843,2207.0,Stefan Schwarz,Hans-Jurgen Stefan,Schwarz,1969-04-18,Sweden,Sweden,,M,Midfielder
1832,278239.0,Igors Stepanovs,Igors,Stepanovs,1976-01-21,Latvia,Latvia,26.0,D,Defender
1974,19963.0,Stephen Kelly,Stephen,Kelly,1983-09-06,Ireland,Ireland,2.0,D,Left/Right Full Back
1708,115071.0,Jordan Stewart,Jordan,Stewart,1982-03-03,England,England,3.0,D,Full Back
1164,2255.0,Igor Stimac,Igor,Stimac,1967-09-06,Croatia,Croatia,,D,Defender
1584,27553.0,Robbie Stockdale,Robbie,Stockdale,1979-11-30,Scotland,Scotland,,D,Defender
406,3337.0,Steve Stone,Steve,Stone,1971-08-20,England,England,,M,Midfielder
1362,178406.0,Gavin Strachan,Gavin,Strachan,1978-12-23,Scotland,Scotland,,M,Midfielder
