id,playerId,Display Name,First Name,Last Name,Birth Date,Birth Place,National Team,Shirt Num,Position,Position Info
15111,90970.0,Alfie Whiteman,Alfie,Whiteman,1998-10-02,England,England,,G,Goalkeeper
4396,301494.0,Connor Wickham,Connor,Wickham,1993-03-31,England,England,19.0,F,Centre Striker
2678,35781.0,Rhoys Wiggins,Rhoys,Wiggins,1987-11-04,England,Wales,12.0,D,Left Full Back
7114,279430.0,Georginio Wijnaldum,Georginio,Wijnaldum,1990-11-11,Netherlands,Netherlands,18.0,M,Centre Attacking Midfielder
16549,53192.0,Will Miller,William,Miller,1996-06-08,England,England,18.0,M,Left/Right Winger
4767,287510.0,Jonathan Williams,Jonathan,Williams,1993-10-09,Wales,Wales,20.0,M,Left/Centre/Right Attacking Midfielder
4748,188215.0,Willian,Willian,Borges da Silva,1988-08-09,Brazil,Brazil,12.0,F,Left/Centre/Right Winger
13122,258848.0,Chris Willock,Chris,Willock,1998-01-31,England,England,21.0,M,Left/Centre/Right Attacking Midfielder
3547,286498.0,Jack Wilshere,Jack,Wilshere,1992-01-01,England,England,11.0,M,Centre Central Midfielder
8454,219427.0,Callum Wilson,Callum,Wilson,1992-02-27,England,England,9.0,F,Centre Striker
13813,289420.0,Kevin Wimmer,Kevin,Wimmer,1992-11-15,Austria,Austria,6.0,D,Centre Central Defender
7488,90987.0,Harry Winks,Harry,Winks,1996-02-02,England,England,8.0,M,Centre Central Midfielder
4130,304719.0,Andre Wisdom,Andre,Wisdom,1993-05-09,England,England,,D,Defender
4989,142952.0,Philipp Wollscheid,Philipp,Wollscheid,1989-03-06,Germany,Germany,2.0,D,Centre Central Defender
14758,315652.0,Ben Woodburn,Ben,Woodburn,1999-10-15,Wales,Wales,,M,Left/Centre/Right Winger
1565,58296.0,Jonathan Woodgate,Jonathan,Woodgate,1980-01-22,England,England,39.0,D,Centre Central Defender
15285,153006.0,Matthew Worthington,Matthew,Worthington,1997-12-18,England,England,7.0,M,Midfielder
878,25111.0,Richard Wright,Richard,Wright,1977-11-05,England,England,,G,Goalkeeper
14151,139447.0,Ben Wynter,Ben,Wynter,1997-12-11,England,England,2.0,D,Defender
12136,26145.0,Granit Xhaka,Granit,Xhaka,1992-09-27,Switzerland,Switzerland,34.0,M,Centre Central Midfielder
4673,138635.0,Claudio Yacob,Claudio,Yacob,1987-07-18,Argentina,Argentina,24.0,M,Centre Defensive Midfielder
10522,312091.0,DeAndre Yedlin,DeAndre,Yedlin,1993-07-09,United States,United States,2.0,D,Right Full Back
4605,313297.0,Maya Yoshida,Maya,Yoshida,1988-08-24,Japan,Japan,22.0,D,Centre Central Defender
3062,94798.0,Ashley Young,Ashley,Young,1985-07-09,England,England,18.0,D,Left/Right Wing Back
3654,47197.0,Pablo Zabaleta,Pablo,Zabaleta,1985-01-16,Argentina,Argentina,5.0,D,Right Full Back
4539,13935.0,Wilfried Zaha,Wilfried,Zaha,1992-11-10,Cote D’Ivoire,Cote D’Ivoire,11.0,F,Left/Centre/Right Winger
3338,132978.0,Mauro Zárate,Mauro,Zárate,1987-03-18,Argentina,Argentina,19.0,F,Centre Striker
16719,135953.0,Simone Zaza,Simone,Zaza,1991-06-25,Italy,Italy,11.0,F,Centre Striker
4716,157555.0,Gedion Zelalem,Gedion,Zelalem,1997-01-26,Germany,United States,24.0,M,Midfielder
3662,277928.0,Ron-Robert Zieler,Ron-Robert,Zieler,1989-02-12,Germany,Germany,16.0,G,Goalkeeper
19620,34626.0,Oleksandr Zinchenko,Oleksandr,Zinchenko,1996-12-15,Ukraine,Ukraine,25.0,M,Centre Attacking Midfielder
5175,288580.0,Kurt Zouma,Kurt,Zouma,1994-10-27,France,France,4.0,D,Centre Central Defender
10468,137994.0,Bruno Zuculini,Bruno,Zuculini,1993-04-02,Argentina,Argentina,5.0,M,Centre Central Midfielder
5671,94449.0,Juan Camilo Zuñiga,Juan Camilo,Zuñiga,1985-12-14,Colombia,Colombia,18.0,D,Right Full Back
11961,19168.0,Lynden Gooch,Lynden,Gooch,1995-12-24,United States,United States,10.0,F,Centre Striker
13922,161271.0,Brandon Goodship,Brandon,Goodship,1994-09-22,England,England,10.0,F,Centre Striker
10519,90954.0,Kenji Gorré,Kenji,Gorré,1994-09-29,Netherlands,Curacao,,M,Midfielder
3390,268421.0,Dan Gosling,Dan,Gosling,1990-02-01,England,England,16.0,M,Centre/Right Central Midfielder
13562,167053.0,Sean Goss,Sean,Goss,1995-10-01,Germany,England,6.0,M,Centre Central Midfielder
8055,130768.0,Lewis Grabban,Lewis,Grabban,1988-01-12,England,England,7.0,F,Centre Striker
12815,260767.0,Max-Alain Gradel,Max-Alain,Gradel,1987-11-30,Cote D’Ivoire,Cote D’Ivoire,7.0,M,Left/Right Winger
1870,277687.0,Lee Grant,Lee,Grant,1983-01-27,England,England,,G,Goalkeeper
9060,288974.0,Andre Gray,Andre,Gray,1991-06-26,Jamaica,Jamaica,19.0,F,Centre Striker
13196,190247.0,Jordan Green,Jordan,Green,1995-02-22,England,England,7.0,M,Right Winger
13794,93997.0,Rees Greenwood,Rees,Greenwood,1996-01-10,England,England,,M,Midfielder
10448,31231.0,Russell Griffiths,Russell,Griffiths,1996-04-13,England,England,1.0,G,Goalkeeper
8650,55779.0,Matt Grimes,Matt,Grimes,1995-07-15,England,England,29.0,M,Midfielder
21731,264968.0,Kamil Grosicki,Kamil,Grosicki,1988-06-08,Poland,Poland,,M,Right Winger
13985,282096.0,Marko Grujic,Marko,Grujic,1996-04-13,Yugoslavia,Serbia,16.0,M,Centre Central Midfielder
6210,30985.0,Jóhann Gudmundsson,Jóhann,Gudmundsson,1990-10-27,Iceland,Iceland,7.0,M,Left Winger
4004,304889.0,Adlène Guédioura,Adlène,Guédioura,1985-11-12,France,Algeria,6.0,M,Centre Central Midfielder
5101,26147.0,Ilkay Gündogan,Ilkay,Gündogan,1990-10-24,Germany,Germany,8.0,M,Centre Central Midfielder
15269,277023.0,Angus Gunn,Angus,Gunn,1996-01-22,England,England,28.0,G,Goalkeeper
3558,154466.0,Bradley Guzan,Bradley,Guzan,1984-09-09,United States,United States,1.0,G,Goalkeeper
3183,267540.0,Ben Hamer,Ben,Hamer,1987-11-20,England,England,18.0,G,Goalkeeper
4614,30923.0,Dean Hammond,Dean,Hammond,1983-03-07,England,England,,M,Centre Central Midfielder
3394,13931.0,Brede Hangeland,Brede,Hangeland,1981-06-20,Norway,Norway,4.0,D,Centre Central Defender
20869,93909.0,Ollie Harfield,Ollie,Harfield,1998-01-09,England,England,5.0,D,Defender
709,58489.0,Steve Harper,Steve,Harper,1975-03-14,England,England,33.0,G,Goalkeeper
15145,287361.0,Shayon Harrison,Shayon,Harrison,1997-07-13,England,England,27.0,F,Centre Striker
16592,302360.0,Josh Harrop,Josh,Harrop,1995-12-15,England,England,7.0,M,Centre Central Midfielder
20494,43082.0,Mouez Hassen,Mouez,Hassen,1995-03-05,France,Tunisia,,G,Goalkeeper
13777,90877.0,Jakob Haugaard,Jakob,Haugaard,1992-05-01,Denmark,Denmark,,G,Goalkeeper
4503,159895.0,Eden Hazard,Eden,Hazard,1991-01-07,Belgium,Belgium,7.0,F,Left/Centre/Right Second Striker
2933,277767.0,Tom Heaton,Tom,Heaton,1986-04-15,England,England,22.0,G,Goalkeeper
4582,166741.0,Michael Hector,Michael,Hector,1992-07-19,England,Jamaica,3.0,D,Centre Central Defender
3712,5990.0,Jordan Henderson,Jordan,Henderson,1990-06-17,England,England,14.0,M,Centre Central Midfielder
8586,317851.0,Jeff Hendrick,Jeff,Hendrick,1992-01-31,Ireland,Ireland,,M,Centre Central Midfielder
