id,playerId,Display Name,First Name,Last Name,Birth Date,Birth Place,National Team,Shirt Num,Position,Position Info
1417,278163.0,Theo Zagorakis,Theo,Zagorakis,1971-10-27,Greece,Greece,6.0,M,Midfielder
1373,1627.0,Itzik Zohar,Itzik,Zohar,1970-10-31,Israel,Israel,,M,Midfielder
1151,1342.0,Gianfranco Zola,Gianfranco,Zola,1966-07-05,Italy,Italy,,F,Forward
1432,95767.0,Erik Nevland,Erik,Nevland,1977-11-10,Norway,Norway,10.0,F,Centre Striker
231,1261.0,Jon Newsome,Jon,Newsome,1970-09-06,England,England,,D,Defender
110,106.0,Eddie Newton,Eddie,Newton,1971-12-13,England,England,,M,Midfielder
1029,1165.0,Mark Nicholls,Mark,Nicholls,1977-05-30,England,England,,F,Forward
1316,98149.0,Nicky Eaden,Nicholas,Eaden,1972-12-12,England,England,2.0,D,Defender
253,1260.0,Steve Nicol,Steve,Nicol,1961-12-11,Scotland,Scotland,,D,Defender
1419,1689.0,Jorgen Nielsen,Jorgen,Nielsen,1971-05-06,Denmark,Denmark,,G,Goalkeeper
953,2310.0,Ian Nolan,Ian,Nolan,1970-07-09,England,Northern Ireland,,D,Defender
1214,1422.0,Alex Notman,Alex,Notman,1979-12-10,Scotland,Scotland,,F,Forward
1041,1186.0,Jon O'Connor,Jon,O'Connor,1976-10-29,England,England,,M,Midfielder
313,1653.0,John O'Kane,John,O'Kane,1974-11-15,England,England,,D,Defender
1157,1347.0,Michael O'Neill,Michael,O'Neill,1969-07-05,Northern Ireland,Northern Ireland,,M,Midfielder
1470,1758.0,Alex O'Reilly,Alex,O'Reilly,1979-09-15,Ireland,Ireland,,G,Goalkeeper
34,3378.0,Michael Oakes,Michael,Oakes,1973-10-30,England,England,1.0,G,Goalkeeper
958,10841.0,Matt Oakley,Matt,Oakley,1977-08-17,England,England,16.0,M,Centre Central Midfielder
122,116.0,Steve Ogrizovic,Steve,Ogrizovic,1957-09-12,England,England,,G,Goalkeeper
1116,1291.0,Manny Omoyinmi,Manny,Omoyinmi,1977-12-28,Nigeria,England,,F,Forward
1250,279367.0,Egil Ostenstad,Egil,Ostenstad,1972-01-02,Norway,Norway,,F,Forward
1401,10935.0,John Oster,John,Oster,1978-12-08,Wales,Wales,7.0,M,Midfielder
1299,127268.0,Marc Overmars,Marc,Overmars,1973-03-29,Netherlands,Netherlands,11.0,M,Midfielder
1208,6476.0,Michael Owen,Michael,Owen,1979-12-14,England,England,10.0,F,Centre Striker
1383,1638.0,Michele Padovano,Michele,Padovano,1966-08-28,Italy,Italy,,F,Forward
320,1934.0,Gary Pallister,Gary,Pallister,1965-06-30,England,England,,D,Defender
497,2098.0,Carlton Palmer,Carlton,Palmer,1965-12-05,England,England,,D,Defender
48,976.0,Garry Parker,Garry,Parker,1965-09-07,England,England,,M,Midfielder
686,694.0,Joe Parkinson,Joe,Parkinson,1971-06-11,England,England,,M,Midfielder
19,3636.0,Ray Parlour,Ray,Parlour,1973-03-07,England,England,15.0,M,Midfielder
1491,1799.0,Paulo Alves,Paulo Lourenco Martins,Alves,1969-12-10,Portugal,Portugal,,F,Forward
448,2552.0,Darren Peacock,Darren,Peacock,1968-02-03,England,England,,D,Defender
96,30403.0,Ian Pearce,Ian,Pearce,1974-05-07,England,England,,D,Defender
820,2291.0,Tore Pedersen,Tore,Pedersen,1969-09-29,Norway,Norway,,D,Defender
1096,3227.0,Mark Pembridge,Mark,Pembridge,1970-11-29,Wales,Wales,24.0,M,Midfielder
587,97107.0,Chris Perry,Chris,Perry,1973-04-26,England,England,5.0,D,Defender
1300,2637.0,Emmanuel Petit,Emmanuel,Petit,1970-09-22,France,France,,M,Midfielder
954,2491.0,Dan Petrescu,Dan,Petrescu,1967-12-22,Romania,Romania,,D,Defender
291,1381.0,Terry Phelan,Terry,Phelan,1967-03-16,Ireland,Ireland,,D,Defender
1187,28262.0,Phil Jevons,Phillip,Jevons,1979-08-01,England,England,10.0,F,Forward
921,110040.0,Phil Neville,Philip,Neville,1977-01-21,England,England,18.0,M,Centre Defensive Midfielder
355,1148.0,Jimmy Phillips,Jimmy,Phillips,1966-02-08,England,England,,M,Midfielder
308,135707.0,Kevin Pilkington,Kevin,Pilkington,1974-03-08,England,England,44.0,G,Goalkeeper
1433,2360.0,Alessandro Pistone,Alessandro,Pistone,1975-07-27,Italy,Italy,,D,Defender
989,1105.0,David Platt,David,Platt,1966-06-10,England,England,,M,Midfielder
1099,1266.0,Mark Platts,Mark,Platts,1979-05-23,England,England,,M,Midfielder
1212,279253.0,Karel Poborsky,Karel,Poborsky,1972-03-30,,,,M,Midfielder
362,1781.0,Jamie Pollock,Jamie,Pollock,1974-02-16,England,England,,M,Midfielder
