id,playerId,Display Name,First Name,Last Name,Birth Date,Birth Place,National Team,Shirt Num,Position,Position Info
180,41775.0,Gary Ablett,Gary,Ablett,1965-11-19,England,England,,D,Defender
3,3.0,Tony Adams,Tony,Adams,1966-10-10,England,England,,D,Defender
611,1478.0,Steve Agnew,Steve,Agnew,1965-11-09,England,England,,M,Midfielder
926,176679.0,Sam Aiston,Sam,Aiston,1976-11-21,England,England,,M,Midfielder
734,28290.0,Ade Akinbiyi,Ade,Akinbiyi,1974-10-10,Nigeria,Nigeria,,F,Forward
924,1010.0,Philippe Albert,Philippe,Albert,1967-08-10,Belgium,Belgium,,D,Defender
526,506.0,Derek Allan,Derek,Allan,1974-12-24,Scotland,Scotland,,D,Defender
727,749.0,Malcolm Allen,Malcolm,Allen,1967-03-21,Wales,Wales,,F,Forward
876,947.0,Daniel Amokachi,Daniel,Amokachi,1972-12-30,Nigeria,Nigeria,,F,Forward
566,3471.0,Darren Anderton,Darren,Anderton,1972-03-03,England,England,,M,Midfielder
687,1527.0,Brett Angell,Brett,Angell,1968-08-20,England,England,,F,Forward
600,578.0,Neal Ardley,Neal,Ardley,1972-09-01,England,England,,M,Midfielder
167,2864.0,Chris Armstrong,Chris,Armstrong,1971-06-19,England,England,,F,Forward
125,2311.0,Peter Atherton,Peter,Atherton,1970-04-06,England,England,2.0,D,Defender
83,42090.0,Mark Atkins,Mark,Atkins,1968-09-14,England,England,,M,Midfielder
62,41926.0,Dalian Atkinson,Dalian,Atkinson,1968-03-21,England,England,,F,Forward
555,535.0,Dean Austin,Dean,Austin,1970-04-26,England,England,,D,Defender
128,3032.0,Phil Babb,Phil,Babb,1970-11-30,Ireland,Ireland,,D,Defender
461,443.0,Dennis Bailey,Dennis,Bailey,1965-11-13,England,England,,F,Forward
199,191.0,Clive Baker,Clive,Baker,1959-03-14,England,England,,G,Goalkeeper
539,520.0,Nicky Banger,Nicky,Banger,1971-02-25,England,England,,F,Forward
447,429.0,David Bardsley,David,Bardsley,1964-09-11,England,England,,D,Defender
460,442.0,Simon Barker,Simon,Barker,1964-11-04,England,England,,M,Midfielder
195,41961.0,Stuart Barlow,Stuart,Barlow,1968-07-16,England,England,,F,Forward
569,96110.0,Nick Barmby,Nick,Barmby,1974-02-11,England,England,18.0,M,Centre Central Midfielder
98,1557.0,Darren Barnard,Darren,Barnard,1971-11-30,Germany,Wales,,D,Defender
269,1848.0,John Barnes,John,Barnes,1963-11-07,Jamaica,England,,M,Midfielder
104,28003.0,Anthony Barness,Anthony,Barness,1973-02-25,England,England,,D,Defender
863,927.0,Jamie Barnwell,Jamie,Barnwell,1975-12-26,England,England,,F,Forward
38,1725.0,Earl Barrett,Earl,Barrett,1967-04-28,England,England,,D,Defender
509,2631.0,Chris Bart-Williams,Chris,Bart-Williams,1974-06-16,England,England,,M,Midfielder
590,2644.0,Warren Barton,Warren,Barton,1969-03-19,England,England,2.0,D,Defender
838,42166.0,Vince Bartram,Vince,Bartram,1968-08-07,England,England,,G,Goalkeeper
243,234.0,David Batty,David,Batty,1968-12-02,England,England,,M,Midfielder
187,25937.0,Peter Beagrie,Peter,Beagrie,1965-11-28,England,England,,,
194,1600.0,Peter Beardsley,Peter,Beardsley,1961-01-18,England,England,,F,Forward
331,114179.0,David Beckham,David,Beckham,1975-05-02,England,England,32.0,M,Centre/Right Central Midfielder
226,145917.0,Mark Beeney,Mark,Beeney,1967-12-30,England,England,15.0,G,Goalkeeper
327,315.0,Ben Thornley,Benjamin,Thornley,1975-04-21,England,England,,M,Midfielder
523,503.0,Francis Benali,Francis,Benali,1968-12-30,England,England,,D,Defender
760,790.0,Frankie Bennett,Frankie,Bennett,1969-01-13,England,England,,F,Forward
710,1741.0,John Beresford,John,Beresford,1966-09-04,England,England,,D,Defender
74,279141.0,Henning Berg,Henning,Berg,1969-09-01,Norway,Norway,,D,Defender
548,41796.0,Gudni Bergsson,Gudni,Bergsson,1965-07-21,Iceland,Iceland,4.0,D,Defender
795,2542.0,Ian Bishop,Ian,Bishop,1965-05-29,England,England,,M,Midfielder
260,2580.0,Stig Inge Bjornebye,Stig Inge,Bjornebye,1969-12-11,Norway,Norway,,D,Defender
408,392.0,Kingsley Black,Kingsley,Black,1968-06-22,Northern Ireland,Northern Ireland,,M,Midfielder
589,567.0,Dean Blackwell,Dean,Blackwell,1969-12-05,England,England,,D,Defender
44,982.0,Mark Blake,Mark,Blake,1970-12-16,England,England,,M,Midfielder
400,42002.0,Steve Blatherwick,Steve,Blatherwick,1973-09-20,England,England,,D,Defender
810,849.0,Gary Blissett,Gary,Blissett,1964-06-26,England,England,,F,Forward
403,42130.0,Bobby Howe,Stephen,Howe,1973-11-06,England,England,,M,Midfielder
53,1373.0,Chris Boden,Chris,Boden,1973-10-13,England,England,,M,Midfielder
805,42031.0,Jeroen Boere,Jeroen,Boere,1967-11-18,Netherlands,Netherlands,,F,Forward
942,1645.0,Lars Bohinen,Lars,Bohinen,1969-09-08,Norway,Norway,,M,Midfielder
136,95963.0,Willie Boland,Willie,Boland,1975-08-06,Ireland,Ireland,,M,Midfielder
130,124.0,Brian Borrows,Brian,Borrows,1960-12-20,England,England,,D,Defender
32,2329.0,Mark Bosnich,Mark,Bosnich,1972-01-13,Australia,Australia,,G,Goalkeeper
9,2192.0,Steve Bould,Steve,Bould,1962-11-16,England,England,,D,Defender
376,1841.0,Mark Bowen,Mark,Bowen,1963-12-07,Wales,Wales,,D,Defender
227,218.0,Rob Bowman,Rob,Bowman,1975-11-21,England,England,,D,Defender
155,149.0,Bobby Bowry,Bobby,Bowry,1971-05-19,England,England,,M,Midfielder
865,41844.0,Danny Boxall,Danny,Boxall,1977-08-25,England,England,32.0,D,Defender
722,1477.0,Paul Bracewell,Paul,Bracewell,1962-07-19,England,England,,M,Midfielder
478,1019.0,Carl Bradshaw,Carl,Bradshaw,1968-02-10,England,England,,M,Midfielder
779,1951.0,Garry Brady,Garry,Brady,1976-09-07,Scotland,Scotland,,M,Midfielder
950,1041.0,Matthew Brazier,Matthew,Brazier,1976-07-02,England,England,,M,Midfielder
789,827.0,Tim Breacker,Tim,Breacker,1965-07-02,England,England,,D,Defender
445,3102.0,Rufus Brevett,Rufus,Brevett,1969-09-24,England,England,,D,Defender
513,2028.0,Mark Bright,Mark,Bright,1962-06-06,England,England,,F,Forward
285,1875.0,Ian Brightwell,Ian,Brightwell,1968-04-09,England,England,,D,Defender
