id,playerId,Display Name,First Name,Last Name,Birth Date,Birth Place,National Team,Shirt Num,Position,Position Info
3445,6005.0,Owen Hargreaves,Owen,Hargreaves,1981-01-20,Canada,England,20.0,M,Centre Central Midfielder
709,58489.0,Steve Harper,Steve,Harper,1975-03-14,England,England,33.0,G,Goalkeeper
2961,3949.0,Scott Harris,Scott,Harris,1985-07-24,England,England,,M,Midfielder
3088,95029.0,Zoltán Harsányi,Zoltán,Harsányi,1987-06-01,Slovakia,Slovakia,29.0,F,Centre Striker
3143,289224.0,Joe Hart,Joe,Hart,1987-04-19,England,England,1.0,G,Goalkeeper
1045,58766.0,Ian Harte,Ian,Harte,1977-08-31,Ireland,Ireland,14.0,D,Left Full Back
3492,93977.0,Peter Hartley,Peter,Hartley,1988-04-03,England,England,29.0,D,Centre Central Defender
1724,126129.0,David Healy,David,Healy,1979-08-05,Northern Ireland,Northern Ireland,15.0,F,Centre Striker
2933,277767.0,Tom Heaton,Tom,Heaton,1986-04-15,England,England,22.0,G,Goalkeeper
2736,111478.0,Gabriel Heinze,Gabriel,Heinze,1978-04-19,Argentina,Argentina,5.0,D,Left/Centre Central Defender
1791,97506.0,Heidar Helguson,Heidar,Helguson,1977-08-22,Iceland,Iceland,,F,Forward
1335,1580.0,Stéphane Henchoz,Stéphane,Henchoz,1974-09-07,Switzerland,Switzerland,16.0,D,Defender
3097,4167.0,Henrique Hilário,Henrique Hilário,Meireles Alves Sampaio,1975-10-21,Portugal,Portugal,40.0,G,Goalkeeper
3198,50093.0,James Henry,James,Henry,1989-06-10,England,England,17.0,F,Right Winger
3327,19007.0,Chris Herd,Chris,Herd,1989-04-04,Australia,Australia,25.0,M,Centre Defensive Midfielder
908,14283.0,Emile Heskey,Emile,Heskey,1978-01-11,England,England,19.0,F,Centre Striker
2944,29426.0,Sam Hewson,Sam,Hewson,1988-11-28,England,England,,M,Midfielder
1881,2363.0,Tony Hibbert,Tony,Hibbert,1981-02-20,England,England,2.0,D,Right Full Back
1426,13840.0,Danny Higginbotham,Danny,Higginbotham,1978-12-29,England,Gibraltar,4.0,D,Defender
3407,30036.0,Sean Highdale,Sean,Highdale,1991-03-04,England,England,,M,Midfielder
3371,40924.0,Ben Hinchliffe,Ben,Hinchliffe,1988-10-09,England,England,1.0,G,Goalkeeper
2838,113848.0,Aliaksandr Hleb,Aliaksandr,Hleb,1981-05-01,Belarus,Belarus,11.0,M,Left/Centre/Right Attacking Midfielder
2917,133852.0,Jack Hobbs,Jack,Hobbs,1988-08-18,England,England,5.0,D,Centre Central Defender
3077,4134.0,Bryan Hodge,Bryan,Hodge,1987-09-23,Scotland,Scotland,31.0,M,Midfielder
3535,11873.0,Lee Holmes,Lee,Holmes,1987-04-02,England,England,10.0,F,Left/Right Winger
2993,108983.0,Hossam Ghaly,Hossam,El Sayed Ghaly,1981-12-15,Egypt,Egypt,14.0,M,Centre Central Midfielder
3536,13141.0,Steve Howard,Steve,Howard,1976-05-10,Scotland,Scotland,9.0,F,Forward
2856,96824.0,David Howland,David,Howland,1986-09-17,Northern Ireland,Northern Ireland,8.0,M,Midfielder
2163,144722.0,Justin Hoyte,Justin,Hoyte,1984-11-20,England,,32.0,D,Right Full Back
1371,176377.0,Hermann Hreidarsson,Hermann,Hreidarsson,1974-07-11,Iceland,Iceland,5.0,D,Defender
2991,6697.0,Tom Huddlestone,Tom,Huddlestone,1986-12-28,England,England,23.0,M,Centre Central Midfielder
1230,122564.0,Aaron Hughes,Aaron,Hughes,1979-11-08,Northern Ireland,Northern Ireland,3.0,D,Centre Central Defender
2031,261185.0,Nicky Hunt,Nicky,Hunt,1983-09-03,England,England,,D,Central Defender
2953,11866.0,Paul Huntington,Paul,Huntington,1987-09-17,England,England,23.0,D,Centre Central Defender
3099,268106.0,Sam Hutchinson,Sam,Hutchinson,1989-08-03,England,England,5.0,M,Centre Central Midfielder
3124,4201.0,Ronald Huth,Ronald,Huth,1989-10-30,Paraguay,Paraguay,,D,Defender
3506,9993.0,Alan Hutton,Alan,Hutton,1984-11-30,Scotland,Scotland,3.0,D,Defender
3541,4852.0,Tobias Hysen,Tobias,Hysen,1982-03-09,Sweden,Sweden,,M,Midfielder
1710,2140.0,Sami Hyypiä,Sami,Hyypiä,1973-10-07,Finland,Finland,4.0,D,Defender
2924,97330.0,Besian Idrizaj,Besian,Idrizaj,1987-10-12,Austria,Austria,,F,Forward
2806,176864.0,Philip Ifil,Philip,Ifil,1986-11-18,England,England,,D,Defender
3209,4312.0,Viktor Unnar Illugason,Viktor Unnar,Illugason,1990-01-25,Iceland,Iceland,37.0,F,Forward
2604,178415.0,Ivar Ingimarsson,Ivar,Ingimarsson,1977-08-20,Iceland,Iceland,4.0,D,Defender
2928,139710.0,Stephen Ireland,Stephen,Ireland,1986-08-22,Ireland,Ireland,17.0,M,Centre Central Midfielder
3387,109129.0,John Irving,John,Irving,1989-09-17,England,England,6.0,D,Right Full Back
3142,122274.0,Andreas Isaksson,Andreas,Isaksson,1981-10-03,Sweden,Sweden,15.0,G,Goalkeeper
3402,121662.0,Charles Itandje,Charles,Itandje,1982-11-02,France,Cameroon,1.0,G,Goalkeeper
2208,2862.0,Ivan Campo,Ivan,Campo,1974-02-21,Spain,Spain,8.0,M,Midfielder
3360,252230.0,Branislav Ivanovic,Branislav,Ivanovic,1984-02-22,Yugoslavia,Serbia,20.0,D,Centre/Right Central Defender
1342,20384.0,Jussi Jääskeläinen,Jussi,Jääskeläinen,1975-04-19,Finland,Finland,22.0,G,Goalkeeper
3222,300740.0,Phil Jagielka,Phil,Jagielka,1982-08-17,England,England,19.0,D,Centre Central Defender
2643,97108.0,Radhi Jaidi,Radhi,Jaidi,1975-08-30,Tunisia,Tunisia,15.0,D,Defender
3118,94823.0,Chris James,Chris,James,1987-07-04,New Zealand,New Zealand,,M,Midfielder
3085,4144.0,Scott Jamieson,Scott,Jamieson,1988-10-12,Australia,Australia,46.0,D,Defender
3237,176115.0,Oscar Jansson,Oscar,Jansson,1990-12-23,Sweden,Sweden,31.0,G,Goalkeeper
3427,106041.0,Javier Garrido,Javier,Garrido Behovide,1985-03-15,Spain,Spain,22.0,D,Right Full Back
2199,12337.0,Jay McEveley,James,McEveley,1985-02-11,Scotland,Scotland,6.0,D,Left/Centre Full Back
2127,6378.0,Jermaine Jenas,Jermaine,Jenas,1983-02-18,England,England,16.0,M,Centre Central Midfielder
2530,277646.0,Cameron Jerome,Cameron,Jerome,1986-08-14,England,England,35.0,F,Centre Striker
3002,42478.0,Jimmy Walker,James,Walker,1973-07-09,England,England,23.0,G,Goalkeeper
2472,175292.0,Collins John,Collins,John,1985-10-17,Netherlands,Netherlands,17.0,F,Forward
3102,189078.0,John Obi Mikel,Mikel John,Obi,1987-04-22,Nigeria,Nigeria,13.0,M,Centre Central Midfielder
1336,13789.0,Damien Johnson,Damien,Johnson,1978-11-18,Northern Ireland,Northern Ireland,20.0,M,Midfielder
2863,27491.0,Zac Jones,Zac,Jones,1988-11-24,England,England,21.0,G,Goalkeeper
3178,27053.0,Nick Jordan,Nick,Jordan,1989-11-13,England,England,12.0,G,Goalkeeper
3462,104729.0,José Enrique,Jose,Enrique Sanchez Diaz,1986-01-23,Spain,Spain,19.0,D,Left Full Back
3361,95337.0,Juliano Belletti,Juliano,Haus Belletti,1976-06-20,Brazil,Brazil,35.0,D,Right Full Back
3392,42208.0,Lukas Jutkiewicz,Lukas,Jutkiewicz,1989-03-28,England,England,10.0,F,Centre Striker
3508,32102.0,Younes Kaboul,Younes,Kaboul,1986-01-04,France,France,4.0,D,Centre Central Defender
3408,299709.0,Alexander Kacaniklic,Alexander,Kacaniklic,1991-08-13,Sweden,Sweden,7.0,M,Left Winger
3467,43251.0,Tamás Kádár,Tamás,Kádár,1990-03-14,Hungary,Hungary,44.0,D,Left/Centre Central Defender
3396,97050.0,Toni Kallio,Toni,Kallio,1978-08-09,Finland,Finland,,D,Defender
3107,48805.0,Salomon Kalou,Salomon,Kalou,1985-08-05,Cote D’Ivoire,Cote D’Ivoire,8.0,M,Left/Centre/Right Attacking Midfielder
2789,29893.0,Diomansy Kamara,Diomansy,Kamara,1980-11-08,Senegal,Senegal,,F,Forward
1502,96872.0,Kanu,Nwankwo,Kanu,1976-08-01,Nigeria,Nigeria,27.0,F,Centre Second Striker
3335,5198.0,Olivier Kapo,Olivier,Kapo,1980-09-27,France,France,23.0,M,Left/Centre Attacking Midfielder
3481,266857.0,Jem Karacan,Jem,Karacan,1989-02-21,Turkey,Turkey,23.0,M,Centre Central Midfielder
358,26864.0,Graham Kavanagh,Graham,Kavanagh,1973-12-02,Ireland,Ireland,8.0,M,Midfielder
3493,16429.0,Michael Kay,Michael,Kay,1989-09-12,England,England,4.0,D,Defender
3081,4140.0,Przemyslaw Kazimierczak,Przemyslaw,Kazimierczak,1988-02-22,Poland,Poland,,G,Goalkeeper
1692,178127.0,Robbie Keane,Robbie,Keane,1980-07-08,Ireland,Ireland,20.0,F,Centre Second Striker
3110,4183.0,Alan Kearney,Alan,Kearney,1987-09-22,Ireland,Ireland,,M,Midfielder
3483,11222.0,Jimmy Kébé,Jimmy,Kébé,1984-01-19,Mali,Mali,38.0,M,Right Winger
3075,4132.0,Mamadi Keita,Mamadi,Keita,1989-11-14,Germany,Germany,,M,Midfielder
1193,110749.0,Kasey Keller,Kasey,Keller,1969-11-29,United States,United States,18.0,G,Goalkeeper
2753,167585.0,Jason Kennedy,Jason,Kennedy,1986-09-11,England,England,28.0,M,Centre Central Midfielder
1249,11879.0,Kevin Davies,Kevin,Davies,1977-03-26,England,England,9.0,F,Centre Striker
1049,99163.0,Harry Kewell,Harry,Kewell,1978-09-22,Australia,Australia,99.0,M,Left/Right Winger
2866,122312.0,Zurab Khizanishvili,Zurab,Khizanishvili,1981-10-06,Georgia,Georgia,14.0,D,Defender
1757,178305.0,Kevin Kilbane,Kevin,Kilbane,1977-02-01,Ireland,Ireland,26.0,M,Midfielder
1627,2004.0,Ledley King,Ledley,King,1980-10-12,England,England,26.0,D,Centre Central Defender
3329,5634.0,Richard Kingson,Richard,Kingson,1978-06-13,Ghana,Ghana,28.0,G,Goalkeeper
1359,30706.0,Chris Kirkland,Chris,Kirkland,1981-05-02,England,England,0.0,G,Goalkeeper
3391,11692.0,John Kissock,John,Kissock,1989-12-02,England,England,20.0,M,Attacking Midfielder
3207,11727.0,Dave Kitson,Dave,Kitson,1980-01-21,England,England,8.0,F,Centre Striker
2075,16835.0,Zat Knight,Zat,Knight,1980-05-02,England,England,24.0,D,Centre Central Defender
2002,32441.0,Kolo Touré,Kolo,Touré,1981-03-19,,,2.0,D,Centre Central Defender
1515,91545.0,Paul Konchesky,Paul,Konchesky,1981-05-15,England,England,,D,Left Full Back
2382,12447.0,Jason Koumas,Jason,Koumas,1979-09-25,Wales,Wales,8.0,M,Centre Central Midfielder
