id,playerId,Display Name,First Name,Last Name,Birth Date,Birth Place,National Team,Shirt Num,Position,Position Info
21774,299718.0,Jan Mlakar,Jan,Mlakar,1998-10-23,Slovenia,Slovenia,29.0,F,Forward
108751,259057.0,Jakub Moder,Jakub,Moder,1999-04-07,Poland,Poland,15.0,M,Centre Central Midfielder
5239,188867.0,Mohamed Elneny,Mohamed Naser,Elsayed Elneny,1992-07-11,Egypt,Egypt,15.0,M,Centre Defensive Midfielder
5178,47184.0,Mohamed Salah,Mohamed,Salah Ghaly,1992-06-15,Egypt,Egypt,11.0,F,Left/Centre/Right Winger
15293,311449.0,Jayson Molumby,Jayson,Molumby,1999-08-06,Ireland,Ireland,14.0,M,Centre Central Midfielder
115025,302002.0,Jacob Montes,Jacob,Montes,1998-10-20,United States,United States,21.0,M,Midfielder
92722,299234.0,Kris Moore,Kris,Moore,2003-11-13,England,England,52.0,D,Centre Central Defender
92706,265053.0,Andrew Moran,Andrew,Moran,2003-10-15,Ireland,Ireland,59.0,M,Centre Central Midfielder
64281,259201.0,Pablo Moreno,Pablo,Moreno,2002-05-03,Spain,Spain,19.0,F,Forward
8966,11241.0,Wes Morgan,Wes,Morgan,1984-01-21,England,Jamaica,5.0,D,Centre Central Defender
25269,306533.0,James Morris,James,Morris,2001-11-23,England,England,,D,Defender
51574,291532.0,Tyler Morton,Tyler,Morton,2002-10-31,England,England,80.0,M,Midfielder
3983,289436.0,Victor Moses,Victor,Moses,1990-12-12,Nigeria,Nigeria,8.0,M,Midfielder
115114,276954.0,Yerson Mosquera,Yerson,Mosquera,2001-05-02,Colombia,Colombia,14.0,D,Centre Central Defender
23824,304213.0,Louie Moulden,Louie,Moulden,2002-01-06,England,England,,G,Goalkeeper
14580,160424.0,Mason Mount,Mason,Mount,1999-01-10,England,England,19.0,M,Centre Attacking Midfielder
23903,299975.0,Bali Mumba,Bali,Mumba,2001-10-08,England,England,24.0,D,Right Full Back
75991,280995.0,Joel Mumbongo,Joel,Mumbongo,1999-01-09,Sweden,Sweden,14.0,F,Centre Striker
51610,288907.0,Romaine Mundle,Romaine,Mundle,2003-04-24,England,England,55.0,M,Midfielder
19911,285397.0,Arijanet Muric,Arijanet,Muric,1998-11-07,Switzerland,Kosovo,49.0,G,Goalkeeper
9662,162005.0,Jacob Murphy,Jacob,Murphy,1995-02-24,England,England,14.0,M,Left/Right Winger
4772,268503.0,Glenn Murray,Glenn,Murray,1983-09-25,England,England,25.0,F,Centre Striker
11147,94149.0,Charly Musonda,Charly,Musonda,1996-10-15,Belgium,Belgium,,M,Centre Attacking Midfielder
20196,252271.0,Yoshinori Muto,Yoshinori,Muto,1992-07-15,Japan,Japan,12.0,F,Centre Striker
25467,278143.0,Enock Mwepu,Enock,Mwepu,1998-01-01,Zambia,Zambia,12.0,M,Left/Centre/Right Attacking Midfielder
24983,299539.0,Vitalii Mykolenko,Vitalii,Mykolenko,1999-05-29,Ukraine,Ukraine,19.0,D,Left Full Back
15019,299990.0,Daniel N'Lundulu,Daniel,N'Lundulu,1999-02-05,England,England,9.0,F,Centre Striker
45351,307380.0,Marvelous Nakamba,Marvelous,Nakamba,1994-01-19,Zimbabwe,Zimbabwe,,M,Midfielder
14577,289105.0,Richard Nartey,Richard,Nartey,1998-09-06,England,England,5.0,D,Centre Central Defender
22651,160685.0,Marc Navarro,Marc,Navarro,1995-07-02,Spain,Spain,2.0,D,Right Full Back
20479,42220.0,Wilfred Ndidi,Wilfred,Ndidi,1996-12-16,Nigeria,Nigeria,25.0,M,Centre Central Midfielder
25329,53116.0,Tanguy Ndombele,Tanguy,Ndombele,1996-12-28,France,France,28.0,M,Centre Central Midfielder
